ID,noweight,DOB,admin_date,gender,educ,ethnic,region,sege_sum,rlne_sum,rhme_sum,snwe_sum,lswe_sum,lske_sum,ORF,finalnormstrat,GradeSemester,demo_wt,TOT_raw_weight,i01_w,i02_w,i03_w,i04_w,i05_w,i06_w,i07_w,i08_w,i09_w,i10_w,i11_w,i12_w,i13_w,i14_w,i15_w,i16_w,i17_w,i18_w,i19_w,i20_w,i21_w,i22_w,i23_w,i24_w,i25_w,i26_w,i27_w,i28_w,i29_w,i30_w,i31_w,i32_w
201001,,8/1/2013,3/7/2019,female,HS_grad,asian,south,16,58,17,15,16,26,-4,1,2,0.6086462337215557,9.129693505823335,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0.6086462337215557,0,0,0,0.6086462337215557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201008,,11/22/2011,3/7/2019,male,HS_grad,asian,south,8,96,26,20,30,28,31,6,4,0.6489807853951944,12.97961570790389,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0.6489807853951944,0,0,0.6489807853951944,0,0.6489807853951944,0.6489807853951944,0.6489807853951944,0,0,0.6489807853951944,0,0,0,0,0.6489807853951944,0,0
201010,,10/2/2010,5/21/2019,male,BA_plus,white,south,21,59,20,28,37,33,71,8,6,1.2173859174725512,34.08680568923143,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,0,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,1.2173859174725512,0,0,0
203001,,6/19/2012,6/22/2019,male,BA_plus,white,midwest,18,74,23,23,32,28,64,6,2,1.070597033468632,24.623731769778537,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,0,1.070597033468632,0,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,1.070597033468632,0,0,0,1.070597033468632,1.070597033468632,1.070597033468632,0,0,0,0
203002,1,1/11/2012,5/20/2019,male,some_college,white,midwest,14,87,12,18,31,22,29,6,4,1.2385362594615668,22.2936526703082,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,1.2385362594615668,0,0,1.2385362594615668,1.2385362594615668,1.2385362594615668,0,0,0,0,0,0,0,0,0,0,0,0
203003,,5/14/2011,6/3/2019,female,BA_plus,white,midwest,21,109,29,30,38,33,136,8,6,1.0040587748023304,30.12176324406991,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,0,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,1.0040587748023304,0,1.0040587748023304,1.0040587748023304
203004,,5/4/2011,5/1/2019,female,BA_plus,hispanic,midwest,24,78,28,29,37,33,133,8,6,0.6755524402499087,19.59102076724735,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0,0.6755524402499087,0.6755524402499087,0.6755524402499087,0.6755524402499087,0,0,0.6755524402499087,0.6755524402499087
204001,,1/24/2011,5/11/2019,female,BA_plus,white,south,24,78,29,27,37,33,88,8,6,1.141724640128021,30.826565283456567,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,0,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,0,1.141724640128021,1.141724640128021,0,1.141724640128021,0,1.141724640128021,0,1.141724640128021
204006,,4/11/2011,6/20/2019,female,BA_plus,white,south,16,102,25,23,35,32,88,8,6,1.141724640128021,26.259666722944484,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,1.141724640128021,0,1.141724640128021,1.141724640128021,1.141724640128021,0,1.141724640128021,0,0,0,1.141724640128021,0,0,0,1.141724640128021,0,1.141724640128021
205001,,10/20/2010,4/8/2019,female,BA_plus,asian,south,18,66,24,21,36,32,60,8,6,0.5090647595684119,10.69035995093665,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0.5090647595684119,0,0.5090647595684119,0,0.5090647595684119,0.5090647595684119,0.5090647595684119,0,0,0,0.5090647595684119,0,0,0,0,0,0
